player_id,name,nationality,height_cm,weight_kg
55842,巴勃罗·皮亚蒂,144,163,63
55843,达里尔·迪克,135,188,100
55844,宾厄姆,135,188,84
55845,尼克·德普,135,196,92
55846,丹尼尔·斯特尔斯,135,183,77
55847,佩德罗·迪亚斯,144,172,68
55848,廷纳霍尔姆,237,176,75
55849,库埃罗,144,180,75
55850,何塞·马丁内斯,153,176,69
55851,弗朗西斯科·吉内拉,152,178,72
55852,安迪·保罗,151,174,69
55853,查拉,148,165,68
55854,阿马罗·索萨,144,180,79
55855,大卫·延森,203,195,82
55856,贾斯廷·沃姆·施特格,135,193,76
55857,乔治·坎贝尔,135,191,79
55858,特拉奥雷,208,183,82
55859,利马,135,175,79
55860,阿劳霍,135,175,68
55861,杰登·尼尔森,110,170,66
55862,佩里·基琛,135,183,73
55863,瑞安·拉波索,110,170,64
55864,维托尔·埃萨,64,167,70
55865,伊桑·祖巴克,135,183,75
55866,亚当·扬,135,191,91
55867,科罗纳,135,176,73
55868,埃弗拉因·阿尔瓦雷斯,124,173,68
55894,米勒,135,193,93
55895,劳伦斯·怀克,204,185,82
55896,西蒙·埃斯科莱塔,147,187,75
55897,亚历杭德罗·吉多,135,179,77
55898,马克-安东尼·凯,110,186,74
55899,马科斯·洛佩斯,151,175,67
55900,诺萨·西富恩特斯,149,173,70
55901,里奥斯,144,179,78
55902,卡洛斯·贝拉,124,177,75
55903,迭戈·罗西,152,170,68
55904,迪奥曼德,226,180,81
55905,基顿·帕克斯,135,193,75
55906,帕勃罗·西斯尼加,124,192,79
55907,塞萨尔·德拉卡尔,146,175,72
55908,特里斯坦·布莱克蒙,135,185,81
55909,济科·贝利,135,170,67
55910,乔丹·哈维,135,180,80
55911,杰克·斯卡汉,135,178,75
55912,爱德华·阿图埃斯塔,148,180,71
55913,阿德里安·佩雷斯,135,184,75
55914,拉蒂夫·布莱辛,64,165,64
55915,萨拉萨尔,108,180,82
55916,普齐比尔科,227,192,83
55917,布莱斯·杜克,135,170,66
55918,久保裕也,13,178,72
55944,弗雷,135,191,87
55945,亚当·布克萨,227,191,77
55946,阿方索·奥坎波-查韦斯,135,175,58
55947,里尔丹,139,178,70
55948,乔迪·德勒姆,208,180,71
55949,丹尼·莱瓦,135,178,63
55950,乔文·琼斯,133,180,73
55951,罗尔丹,135,178,70
55952,丹尼·穆索夫斯基,135,182,72
55953,乔伊·德扎特,122,185,88
55954,鲁伊迪亚斯,151,169,66
55955,特雷·缪斯,135,193,88
55956,梅雷迪思,135,188,94
55957,沃特曼,110,188,75
55958,豪尔赫·费加尔,144,181,64
55959,托洛,50,178,79
55960,萨阿德·阿卜杜勒-萨拉姆,135,193,84
55961,布雷克·谢亚,135,191,86
55962,摩根,232,178,75
55963,佩莱格里尼,144,176,71
55964,贾斯汀·迪隆,135,193,84
55965,佩雷斯,124,167,61
55966,哈里·希普,135,175,66
55967,汉瓦拉·布瓦纳,67,175,66
55968,布鲁因,135,188,88
55969,埃文·布什,135,186,81
55970,卡夫雷拉,144,182,77
55971,卡马舒,208,185,79
55972,克里斯·杜瓦尔,135,178,72
55973,扎卡里·布劳特-吉拉德,110,171,66
55974,皮埃特,110,171,79
55975,阿布,64,170,68
55976,乌拉蒂,144,184,75
55977,马修·乔尼埃,110,175,66
55978,吉尔伯特·富恩特斯,135,168,64
55979,贾斯汀·伦尼克,135,180,75
55980,迪奥普,83,185,77
55981,梅森·斯塔伊杜哈尔,135,188,86
55982,罗德·法尼,208,186,81
55983,卡里法·姚,110,187,79
55984,米格尔·纳瓦罗,153,173,66
55985,尼古拉斯·阿塞维多,152,173,73
55986,克里斯托弗·莱马,135,178,73
55987,伊萨克·安格金,135,178,73
55988,佩雷拉,152,170,63
55989,肯·克罗利奇,13,178,72
55990,克莱门特·巴伊哈,110,173,70
55991,沙米特·肖梅,110,178,70
55992,希吉斯特,135,183,77
55993,贾里德·斯特劳德,135,178,73
56019,布拉德·奈顿,135,188,91
56020,曼希恩尼,204,186,86
56021,姆利纳,235,183,73
56022,科内尼奇,144,170,65
56023,安德鲁·法雷尔,135,180,75
56024,凯塞多,148,172,67
56025,约翰·托尔金,135,170,61
56026,迪戈·法恩德斯,152,173,64
56027,琼斯,135,175,75
56028,佩尼亚,149,174,75
56029,蒂尔·班伯里,135,188,78
56030,洛佩斯,135,183,75
56031,马特·特纳,135,191,88
56032,路易斯·宾克斯,204,188,86
56033,布坎南,110,183,69
56034,斯科特·考德威尔,135,173,68
56035,布兰登·拜,135,183,79
56036,埃德加·卡斯蒂略,135,173,66
56037,里韦拉,135,178,73
56038,德容,224,185,82
56039,扎希博,52,191,80
56040,博乌,144,178,80
56041,吉尔,236,170,66
56042,穆赫塔尔,210,173,72
56043,阿马尔·塞迪奇,198,179,72
56044,吉多·罗伊斯,149,179,74
56045,格雷,135,178,73
56046,雷耶斯,148,184,79
56047,托拉林松,213,183,75
56048,曼德拉·埃格博,204,180,74
56049,迈克尔·巴尔迪西莫,110,165,68
56050,胡伦·毛德斯,149,176,69
56051,罗查,108,175,75
56052,塔尤里,70,170,69
56053,热苏斯·梅迪纳,150,178,70
56054,罗伯托·巴列霍,149,180,77
56055,布拉德·斯图弗,135,191,81
56056,巴拉萨,135,187,88
56057,米格尔·纳扎里特,148,186,78
56058,塞巴斯蒂安·伊贝加,135,188,85
56059,乔·斯卡利,135,178,68
56060,杰里米·凯利,202,178,66
56061,詹姆斯·桑兹,135,181,73
56062,亚历山大·灵,207,178,73
56063,埃贝,146,180,72
56064,莫拉雷斯,144,158,56
56065,卡斯特利亚诺斯,144,178,74
56066,泰特赫,64,180,68
56067,胡安·托雷斯,135,174,71
56068,施莱格尔,144,185,82
56094,乔纳森·西罗伊斯,110,183,74
56095,蒂姆·帕克,135,188,84
56096,肖恩·尼利斯,135,194,82
56097,约恩森,203,185,70
56098,克里斯蒂安·古铁雷斯,147,173,70
56099,爱德华兹,135,198,102
56100,萨特科夫斯基,210,172,65
56101,肖恩·戴维斯,135,183,72
56102,亚历克斯·缪尔,135,180,79
56103,丹尼尔·罗伊尔,194,177,73
56104,布拉德利·赖特-菲利普斯,204,173,68
56105,瑞安·米拉,214,193,84
56106,戈尔卡·坎皮纳,150,186,80
56107,布莱恩·怀特,135,178,77
56108,汤姆·巴洛,135,188,84
56109,奥利维尔·姆拜佐,50,178,70
56110,布伦登·阿伦森,135,175,65
56111,邓肯,135,177,68
56112,梅克尔·昌,113,178,79
56113,卡塞雷斯,153,175,68
56114,弗洛里安·瓦洛特,208,180,68
56115,阿姆罗·塔里克,58,191,88
56116,费尔南德斯,135,175,70
56117,安东尼奥·卡洛斯,146,191,86
56118,本杰明·迈因斯,135,175,68
56119,博诺,135,191,88
56120,沃姆古尔,224,188,81
56121,萨瓦莱塔,135,185,83
56122,洛朗·西曼,197,184,70
56123,阿什顿·摩根,110,180,74
56124,阿约·阿基诺拉,135,178,82
56125,奥索里奥,110,175,73
56126,远藤翼,13,170,66
56127,波苏埃洛,236,170,63
56128,佛朗哥·贾拉,144,181,77
56129,尼克·德莱恩,135,178,77
56130,维斯特博格,135,185,78
56131,大卫·奥乔亚,135,188,80
56132,德鲁·摩尔,135,183,73
56133,里士满·拉耶,110,175,70
56134,阿尔文·琼斯,133,183,77
56135,亚金基·阿尔瓦罗,146,168,61
56136,贾斯汀·莫罗,135,175,75
56137,马文加,55,185,78
56138,弗雷泽,110,185,81
56139,德尔加多,135,175,66
56140,伊凡纳亚奇·阿查拉,80,178,73
56141,米兰·伊洛斯基,221,178,70
56142,埃里克森·加拉多,153,173,68
56143,乔丹·汉密尔顿,110,183,83
56144,圣克莱尔,110,190,75
56145,阿斯顿. 特拉斯蒂,135,191,85
56146,埃利奥特,204,196,82
56147,坦纳·比森,135,185,79
56148,雷蒙·加迪斯,135,175,68
56149,克里瓦莱,159,183,70
56150,梅顿贾宁,198,188,83
56151,雅各布·格莱斯内斯,226,188,84
56152,法法·皮考特,135,173,64
56153,贝多亚,135,178,73
56154,萨庞,135,185,84
56155,马特·弗里斯,135,193,83
56156,本迪克,135,191,98
56157,奥雷连·柯林,208,187,86
56158,瓦格纳,210,182,78
56159,麦肯齐,135,180,84
56160,马修·雷亚尔,135,180,73
56161,达米亚诺·佩西尔,110,182,72
56162,塞巴斯蒂安·伯哈尔特,135,175,70
56163,伊尔西尼奥,146,178,85
56164,安东尼·丰塔纳,135,173,69
56165,赫伯斯,210,183,75
56166,塞尔吉奥·桑托斯,146,180,77
56167,安德鲁·沃滕,135,186,85
56168,米切·恩加里纳,55,180,68
56169,阿蒂内拉,135,188,86
56170,马比亚拉,55,189,84
56171,洛里亚,112,178,77
56172,扎雷克·瓦伦丁,129,183,77
56173,维拉法尼亚,135,175,68
56174,安迪·托雷洪,135,178,75
56175,迭戈·查拉,148,170,67
56176,瓦莱里,144,178,70
56177,弗洛雷斯,116,168,68
56178,布兰科,144,168,64
56179,涅兹戈达,227,185,73
56180,阿尔贾兹·伊瓦奇,235,188,82
56181,克拉克,135,188,86
56182,埃里克·戈多伊,144,185,79
56183,威廉森,135,175,70
56184,卡斯坎特,112,187,78
56185,佩雷亚,148,185,77
56186,法尔范,135,175,68
56187,阿伦·克鲁兹,112,164,52
56188,罗伯托·阿马亚,151,172,69
56189,阿斯普里利亚,148,180,75
56190,布莱克·博迪利,135,175,68
56191,卡瓦利尼,110,182,87
56192,埃博比塞,135,183,79
56193,帕雷德斯,150,183,79
56214,杰夫·考德威尔,135,190,85
56215,奥努哈,204,183,94
56216,马塞洛·席尔瓦,152,187,85
56217,布鲁克斯·列侬,135,177,70
56218,道格拉斯·马丁内斯,121,183,63
56219,贝克尔曼,135,177,69
56220,巴斯克斯,124,180,66
56221,路易斯·阿里加,135,168,59
56222,罗西,215,172,68
56223,阿伦·普利多,124,177,83
56224,克雷拉赫,200,186,78
56225,安德鲁·普特纳,135,187,81
56226,克里夫兰,135,188,84
56227,朱斯登·格拉德,135,185,72
56228,唐尼·托亚,135,173,75
56229,贾科维奇,110,188,80
56230,鲍里斯·塞库利奇,234,187,82
56231,罗维,135,173,69
56232,亚伦·赫雷拉,135,180,70
56233,米林科维奇,303,178,70
56234,约翰逊,135,173,69
56235,卢克·马尔霍兰德,204,173,75
56236,贝斯勒,135,185,75
56237,埃里克·霍尔特,135,185,84
56238,埃弗顿·路易斯,146,173,69
56239,安德鲁·塔贝尔,135,191,88
56240,塞古拉,148,178,70
56241,莫拉,112,173,60
56242,马里耶,208,173,66
56243,萨利纳斯,135,178,68
56244,凯德·考威尔,135,182,73
56245,维加,144,189,91
56246,贾德森,146,170,71
56247,埃里克森,237,180,79
56248,霍森,224,185,82
56249,翁多洛夫斯基,135,183,77
56250,马尔辛科夫斯基,135,185,83
56251,贝尔萨诺,135,185,83
56252,阿拉尼斯,124,185,82
56253,琼维尔特,210,181,80
56254,汤普森,135,170,71
56255,雅各布·阿卡尼里奇,135,180,73
56256,菲耶罗,124,175,71
56257,路易斯·费利佩,135,185,80
56258,贝特斯诺,11,178,76
56259,埃斯皮诺萨,144,173,70
56260,洛卡迪亚,224,185,87
56261,埃里克·卡尔维略,135,170,67
56262,布莱恩·罗德里格斯,152,173,69
56263,亨利·凯斯勒,135,193,84
56289,哈姆·萨尔泽多,162,188,82
56290,萨达尔·巴盖尔,2,181,72
56291,圭尔·梅金,3,190,87
56292,徐铁军,7,184,73
56293,内德·赫明斯,9,167,61
56294,克里斯·多德斯韦尔,10,172,63
56295,刘易斯·图维,11,181,75
56296,加桑·哈姆丹,12,172,62
56297,重田海音,13,177,69
56298,古勒扎尔·塔伊布,14,179,71
56299,马哈茂德·努曼,17,178,67
56300,加桑·萨塔尔,19,184,76
56301,蒂夫·埃利森,21,188,80
56303,贾恩·阿尔布尔兹,26,179,79
56304,萨达尔·卡迈勒丁,28,181,76
56305,基尔·德纳姆,29,176,72
56306,亚古卜·伊斯马特,30,177,70
56307,福森直也,13,183,79
56308,狄奥尼修斯·温斯雷特,32,176,69
56309,车斗晖,16,175,67
56310,阿克巴尔·塔拉勒,34,169,66
56311,威尔夫·比森,41,184,79
56313,兰利·多德,42,176,67
56314,瓦德·阿巴恩,37,175,64
56315,艾默索·蒙德,240,177,69
56316,扎多克·斯坦因,38,180,75
57000,阿尔伯特·阿多马,64,185,74
57004,阿佩尔·波图克,190,177,72
57006,汉森,226,189,87
57011,耶塞·约罗宁,207,197,89
57017,马泰·帕特考伊,212,173,69
57025,亚历山德鲁·马克西姆,229,177,73
57026,斯尔詹·米亚伊洛维奇,303,178,78
57031,罗伯特·马克,234,179,75
57032,米哈尔·朱里什,234,183,75
57037,耿晓峰,7,191,84
57038,于洋,7,183,72
57040,孙可,7,171,54
57041,奥米德·易卜拉希米,11,178,75
57043,艾哈迈德·亚辛,12,183,78
57098,安拜皮塔旺,36,173,73
57099,查纳提普·颂克拉辛,36,158,56
57100,纳鲁巴丁·威拉瓦诺敦,36,180,70
57101,皮亚蓬·帕尼乍恭,36,182,71
57103,贾卡拉潘·蓬赛,36,168,62
57119,伊斯兰·斯利马尼,44,188,83
57123,穆罕默德·萨拉赫,58,175,71
57128,塞雷索·迪耶,56,179,77
57129,马马杜·萨马萨,73,198,85
57132,扎卡里亚·贝尔迪希,76,178,69
57133,亚辛·布努,76,192,78
57156,哈巴古伊,92,186,85
57170,罗赫尔·罗雅斯,121,172,71
57179,伊万·凯佐耶维奇,304,191,83
57183,菲利佩·门德斯,228,193,88
57185,弗雷迪,45,170,68
57189,里卡多·阿尔维斯,228,184,79
57194,若昂·梅拉,228,185,78
57199,菲利佩·费雷拉,228,178,72
57200,蒂亚戈·席尔瓦,228,170,62
57205,瓦莱尔·热尔曼,208,180,73
57206,马丁·苏尔扎克,208,186,85
57207,莱文·库尔扎瓦,208,182,74
57208,特里斯坦·丹戈梅,208,174,71
57212,热罗姆·福若,208,178,71
57213,扬尼克·卡拉斯科,197,180,71
57214,马克-奥雷勒·卡亚尔,208,191,86
57224,米格尔·利纳雷斯,236,181,72
57225,菲德尔,236,180,75
57240,伊德里萨·曼迪昂,83,189,85
57247,卢瓦斯·迪奥尼,208,183,82
57249,比拉马·图雷,73,183,77
57250,埃尔温·泽拉兹尼,208,186,80
57252,帕皮·吉洛博吉,83,193,82
57254,阿德里安·特雷贝尔,208,173,70
57255,马克西姆·迪佩,208,186,85
57256,沙克尔·哈杜尔,54,172,65
57257,科菲·吉吉,56,184,71
57258,若尔丹·韦勒图,208,177,67
57259,弗朗索瓦·贝吕古,208,188,75
57264,巴伊萨马·桑科,65,180,73
57265,贾内利·因布拉,208,186,77
57266,克里斯托夫·凯尔布拉,208,185,74
57267,拉希德·阿利维,76,186,82
57271,若苏埃·阿尔贝,208,185,83
57272,洛朗·多斯桑托斯,208,177,70
57279,卢卡斯·拜克尔,224,174,77
57284,马克·迪默斯,224,175,70
57287,奥列格·沙托夫,230,173,73
57304,萨迪奥·马内,83,175,69
57309,蒂莫西·佩恩,166,179,73
57312,阿卜杜勒·巴巴,64,179,70
57322,鲁道夫·奥斯汀,122,181,81
57330,劳尔·吉梅内斯,124,190,76
57331,巴特·弗里恩茨,224,188,81
57335,哈立德·卡拉米,76,175,73
57340,德尼兹·蒂吕奇,190,177,72
57344,桑德罗·申克,224,188,79
57347,杰雷米·佩贝特,208,184,77
57348,豪梅·科斯塔,236,171,62
57349,赫拉德·莫雷诺,236,180,77
57350,莫伊·戈麦斯,236,176,65
57352,马努·特里格罗斯,236,178,75
57353,卡瓦哈尔,236,173,73
57371,亚历山大·曼德斯,202,188,75
57376,阿纳斯塔西奥斯·基萨斯,201,182,78
57393,马修·莱基,162,181,82
57394,米切尔·朗格拉克,162,193,80
57402,维埃里尼亚,228,172,73
57405,哈里森·阿富尔,64,168,61
57410,斯坦尼斯拉夫·特茨尔,202,182,82
57411,马塞洛·卡尔内,146,187,84
57413,马捷·维德拉,202,179,71
57418,马龙,146,195,85
57419,贝尼特斯,144,183,75
57421,塞瓦斯蒂安·莱顿,147,177,74
57423,阿德里安·洛佩斯·阿尔瓦雷斯,146,174,71
57426,陈志钊,7,170,66
57427,华莱士·奥利维拉,146,175,72
57428,杰克逊,146,186,80
57431,威廉·马特乌斯,146,181,78
57433,弗雷德,146,169,64
57438,埃尔纳尼,146,183,80
57439,马特乌斯,146,182,76
57441,马伊克,146,175,67
57447,卡夏诺,146,184,75
57449,约翰·克雷,146,183,78
57525,埃里森,219,167,65
57527,考尔德,219,172,72
57530,石毛秀树,13,170,69
57561,托拜厄斯·尼曼,162,174,65
57595,宇贺神友弥,13,172,71
57598,中野嘉大,13,176,66
57607,长谷真太郎,13,168,64
57699,普若尔,152,172,70
57712,宫本航汰,13,177,73
57844,高桥秀人,13,184,75
57858,李·科斯特洛,219,179,75
57883,卡尼,145,180,78
57884,斋藤功佑,13,170,61
57886,松井大辅,144,181,73
57888,小林悠,13,177,72
57890,宫代大圣,13,178,73
57891,马里内利,144,180,78
57892,沃尔夫,144,190,79
57893,莫伊拉吉,144,180,84
57894,索萨,144,177,72
57895,普雷迪格,144,184,83
57896,罗德里格斯,144,186,82
57897,卡多佐,144,181,79
57898,布斯塔曼特,144,167,64
57899,加尔马里尼,144,181,76
57900,卡瓦拉罗,144,171,68
57901,莫拉莱斯,144,172,68
57902,博拉诺,144,171,73
57903,卢纳,144,179,79
57904,贝克尔,144,169,66
57905,马尼安,144,177,71
57906,蒙特塞林,144,184,82
57907,卢西亚蒂,144,180,80
57908,阿拉康,144,185,82
57909,泽诺比奥,144,188,74
57910,贾科普齐,144,184,78
57911,普里托,144,180,73
57912,桑索特,144,182,78
57913,加拉多,144,175,70
57914,泰顿,227,195,85
57915,尼克·哈格兰德,135,185,87
57916,安德鲁·古特曼,135,183,72
57917,格雷格·加尔萨,135,173,68
57918,德普拉内,208,183,76
57919,塞特·科里诺,145,164,60
57920,斯坦科,135,180,81
57921,阿拉什,135,183,77
57922,弗兰基·阿马亚,135,163,66
57923,法恩多·阿迪,80,193,84
57924,拉肖恩·戴利,122,188,91
57925,斯宾塞·里奇,135,188,88
57926,赫内·弗洛罗,110,191,77
57927,彭切奇,200,185,80
57928,吉米·麦克劳克林,135,173,61
57929,恩科西·伯吉斯,135,193,84
57930,比克尔,228,174,63
57931,曼尼,135,175,64
57932,德里克·艾蒂安,120,178,77
57933,约瑟夫-克洛德·吉奥,135,175,75
57934,弗里曼,135,180,70
57935,拉西·拉帕莱宁,207,185,75
57936,亚历克斯·德约翰,135,183,80
57937,罗哈斯,145,181,80
57938,维斯卡拉,145,190,80
57939,弗洛雷斯,145,170,67
57940,卡塔尔迪,144,172,66
57941,多明格斯,116,181,82
57942,古铁雷斯,145,181,83
57943,金特罗斯,145,184,76
57944,豪尔赫·弗洛雷斯,145,175,72
57945,里贝拉,145,175,72
57946,费尔南德斯,145,167,71
57947,卡德纳斯,145,166,62
57948,弗洛雷斯,145,174,68
57949,马沙多,145,174,70
57950,奥维多,150,180,82
57951,阿佐格,145,177,68
57952,阿尔科塞尔,145,182,72
57953,赫尔南,145,176,72
57954,卡斯特利翁,145,175,72
57955,察诺,145,165,59
57956,佩雷拉·迪亚兹,144,178,73
57957,阿里,145,171,66
57958,里克尔梅,144,181,80
57959,阿布雷戈,145,176,74
57960,耶苏斯·加林多,145,172,72
57962,塞文,150,187,81
57963,比埃拉,150,185,91
57964,卡多索,150,180,75
57965,博卡内格拉,148,182,76
57966,阿多诺,150,184,80
57967,达席尔瓦,150,180,76
57968,埃斯皮诺萨,150,173,72
57969,阿贝卡斯,144,175,74
57970,梅希亚,148,178,79
57971,马丁内斯,150,170,68
57972,米莱西,152,183,78
57973,阿基诺,150,174,72
57974,博加林,150,182,76
57975,卡塞雷斯,150,177,79
57976,里韦罗,152,172,68
57977,佛朗哥,150,165,64
57978,阿马里拉,150,177,77
57979,萨纳布里亚,150,175,72
57980,维拉尔巴,150,172,75
57981,巴雷罗,150,167,65
57982,恩西索,150,173,67
57983,费雷拉,150,180,78
57984,马丁内斯,144,179,79
57985,罗切特,152,190,82
57986,吉列尔莫·森图里翁,152,181,83
57987,奥利弗罗斯,152,183,79
57988,奥里韦拉,152,182,74
57989,科鲁乔,152,189,85
57990,雅克,150,179,71
57991,拉沃尔达,152,182,72
57992,库戈,152,180,73
57993,门德斯,152,176,78
57994,苏亚雷斯,152,182,80
57995,卡斯特罗,152,178,77
57996,内维斯,152,171,72
57997,乔奎因·特拉桑特,152,175,70
57998,卡巴洛,152,177,72
57999,冈萨雷斯,152,175,65
58000,马丁内斯,152,183,64
58001,加西亚,152,178,66
58002,罗德里格斯,152,172,62
58003,埃弗伦·巴蒂诺,153,184,75
58004,奥坎波,152,172,68
58005,特雷扎,152,166,59
58006,阿马拉,152,178,83
58007,雅科布,144,181,77
58009,卡伊奥·米兰,148,172,65
58010,阿兹科纳,149,184,87
58011,勒吉扎蒙,150,178,80
58012,阿里亚斯,148,184,77
58013,波伦塔,152,185,75
58014,罗隆,150,184,80
58015,阿尔卡拉斯,150,187,82
58016,卡塞雷斯,150,181,80
58017,托雷斯,150,178,75
58018,阿尔塞,150,174,67
58019,德拉克鲁兹,150,178,68
58020,贝尼特斯,150,178,71
58021,奥塔瓦罗,148,179,73
58022,罗隆,150,167,67
58023,马里奥·戈雅,150,174,75
58024,多明戈,144,174,70
58025,罗哈斯,150,180,77
58026,卡瓦列罗,150,183,71
58027,坎迪亚,150,173,72
58028,席尔瓦,152,178,68
58029,费尔南德斯,150,172,71
58030,雷卡尔德,150,178,83
58031,托雷斯,150,179,68
58032,罗哈斯,150,168,66
58033,罗布莱斯,135,183,90
58034,格兰特·利拉德,135,193,88
58035,凯西·瓦尔斯,135,188,78
58036,德拉加尔萨,176,175,68
58037,本·斯韦特,135,188,79
58038,杰·查普曼,110,183,71
58039,乌略亚,124,180,75
58040,李阮,135,173,68
58041,克里斯蒂安·马库恩,153,181,71
58042,基塞韦特,135,183,79
58043,阿古德洛,135,185,83
58044,亚布洛夫,135,188,75
58045,约翰·麦卡锡,135,191,82
58046,凯尔·亚当斯,166,188,82
58047,皮雷斯,144,185,80
58048,丹索·尤利西斯,120,173,61
58049,安布罗,135,176,75
58050,迪伦·尼利斯,135,181,80
58051,大卫·诺曼,110,188,81
58052,泽拉勒姆,135,180,68
58053,摩西·尼曼,135,165,57
58054,杰米罗·蒙特罗,51,175,72
58055,罗比·罗宾逊,135,188,78
58058,皮诺斯,149,185,78
58059,拉米雷斯,149,185,79
58060,皮埃德拉,149,190,78
58061,洛佩兹,149,180,73
58062,洛尔,149,185,77
58063,塞戈维亚,149,189,79
58064,理查德·申克,144,185,78
58065,阿尔瓦拉多,144,180,81
58066,凯塞多,149,180,72
58067,普雷西亚多,149,178,69
58068,兰达祖里,149,178,73
58069,帕乔,149,186,81
58070,托雷斯,149,186,70
58071,凯塞多,149,178,73
58072,法拉维利,144,171,69
58073,梅拉,149,166,66
58074,格雷罗,149,171,70
58075,奥尔蒂斯,144,169,70
58076,穆里洛,149,172,70
58077,桑切斯,149,175,74
58078,莱顿,149,176,74
58079,加西亚,149,175,66
58080,蒙塔诺,149,187,78
58081,科罗佐,149,189,82
58082,罗德里格斯,152,185,84
58083,坎加,149,191,79
58084,纳扎里诺,149,178,74
58085,卢扎拉加,149,188,80
58086,伯巴诺,149,172,65
58087,诺博亚,149,181,71
58088,维莱兹,149,169,67
58089,梅拉,149,172,78
58090,加塞斯,149,183,86
58091,西福恩特斯,149,183,74
58092,巴罗哈,153,183,81
58093,班格拉,149,188,87
58094,阿莱,152,195,86
58095,杰里·莱昂,149,174,68
58096,波托卡雷罗,149,170,66
58097,奥尔蒂斯,149,177,70
58098,马西亚斯,149,172,62
58099,维拉瓦,149,180,70
58100,罗哈斯,149,168,66
58101,米纳,149,175,65
58102,卡雷诺,149,169,55
58103,科罗佐,149,175,64
58106,弗洛雷斯,153,192,89
58107,比利亚努埃瓦,153,186,77
58108,奥西奥,153,192,79
58109,费雷拉,153,169,63
58110,安德鲁蒂,153,179,77
58111,康特雷拉斯,153,177,64
58112,弗洛雷斯,153,176,69
58113,埃切维里亚,153,174,70
58114,塞利斯,153,174,62
58115,埃尔南德斯,153,165,66
58116,费布雷斯,153,184,80
58117,贝拉斯克斯,153,178,70
58118,埃尔南德斯,153,185,82
58119,里韦罗,153,179,80
58120,马尔多纳多,153,181,73
58121,诺塔罗伯托,153,183,75
58122,卡西亚尼,153,176,70
58123,莫雷诺,153,184,73
58124,席尔瓦,153,174,69
58125,拉米雷斯,153,178,73
58126,卡斯蒂略,153,187,76
58127,布兰科,144,187,85
58128,奥塞,64,168,66
58131,霍尔迪·彼德拉,150,185,86
58132,托尼·克拉维,148,185,79
58133,丹尼尔·查帕罗,152,172,74
58134,奥斯卡·巴列霍,150,175,73
58135,基克·费雷罗,150,173,77
58136,内斯托尔·普伊格科尔维,144,174,69
58137,阿维尔·博伊克斯,150,183,78
58138,唐纳多·阿尔沃斯,150,173,73
58139,弗兰塞斯克·比西奥索,150,172,68
58140,华金·德帕勃罗,150,190,77
58141,埃弗顿·塔皮埃斯,150,180,79
58142,哈拉贝·福尔内,148,195,81
58143,爱德华·加里格斯,150,191,85
58144,伊诺森西奥·马拉尼翁,150,180,76
58145,萨比诺·乌梅特,150,182,76
58146,阿方索·略贝特,150,188,82
58147,鲍·托佩特,150,184,80
58148,埃马尔·卢克,150,170,75
58149,胡安-赫苏斯·穆列拉,150,162,66
58150,桑德罗·隆巴德罗,150,165,60
58151,毛罗·索尔,144,178,72
58152,迈凯尔·鲍里斯,150,176,71
58153,艾米略·苏埃拉,150,180,86
58156,布莱恩·罗威,135,185,84
58157,詹姆斯·穆萨,166,183,82
58158,罗宾·扬松,237,187,87
58159,鲁安,146,171,69
58160,穆蒂尼奥,228,182,70
58161,奥利尔·罗塞尔,236,182,76
58162,乌索,146,177,72
58163,大卫·洛埃拉,236,165,59
58164,克里斯·穆勒,135,175,74
58165,纳尼,228,175,66
58166,阿金代尔,110,186,79
58167,克翁克沃,80,178,72
58168,兰吉特辛格,133,191,88
58169,米勒,110,183,83
58170,凯尔·史密斯,135,180,81
58171,谢恩·奥尼尔,135,188,86
58172,达尼洛·阿科斯塔,135,180,77
58173,基里·谢尔顿,135,191,82
58174,乔丹·本德尔,135,175,68
58175,罗比尼奥,146,166,67
58176,德怀尔,135,175,79
58177,卡兰萨,144,182,75
58178,米歇尔·本吉,120,178,75
58181,加巴里尼,144,182,82
58182,纳扎里诺,149,195,89
58183,维维罗斯,149,196,85
58184,科罗佐,149,185,79
58185,凯塞多,149,185,70
58186,奥多涅茨,149,186,80
58187,阿亚拉,149,171,75
58188,克鲁斯,149,176,71
58189,佩尔拉萨,149,181,78
58190,昆特罗,149,175,77
58191,维加,149,169,69
58192,阿尔塞 L.,149,175,68
58193,阿尔西瓦尔,149,173,67
58194,维拉瑞尔,144,172,74
58195,祖尼诺,152,176,78
58196,儒利奥,149,167,65
58197,阿尔塞,149,178,66
58198,贾马,148,176,68
58199,穆尼奥斯,149,167,62
58200,阿吉雷,152,186,82
58201,马丁内斯,148,183,79
58202,梅迪纳,149,175,77
58203,卡尔德隆,149,178,78
58204,丹尼·科纳戈,150,177,78
58206,乔·威利斯,135,196,84
58207,穆罕默德·特拉奥雷,83,185,69
58208,贾吉尔·阿尼巴巴,135,183,77
58209,华盛顿,135,178,78
58210,吉米·梅德兰达,148,165,68
58211,泽拉雷扬,144,172,73
58212,布莱恩·阿南加,50,180,84
58213,琼斯,135,193,81
58214,阿布·丹拉迪,64,178,77
58215,大卫·阿卡姆,64,174,79
58216,艾伦·温恩,135,181,74
58217,阿德里安·曾德哈斯,135,196,84
58218,埃利奥特·潘尼科,135,196,93
58219,戴夫·罗姆尼,135,188,79
58220,特里贝特,135,188,78
58221,米勒,135,183,79
58222,马特·拉格拉萨,135,182,79
