seq,year,month,day,round
1248,2022,3,21,20
1249,2022,3,21,12
1250,2022,3,21,21
1251,2022,3,21,15
1252,2022,4,11,11
1253,2022,4,11,20
1254,2022,4,11,21
1255,2022,4,11,17
1256,2022,4,11,14
1257,2022,4,11,14
1258,2022,4,11,18
1259,2022,4,11,14
1260,2022,4,11,19
1261,2022,4,11,11
1262,2022,4,18,14
1263,2022,4,18,12
1264,2022,4,18,11
1265,2022,4,18,11
1266,2022,4,18,19
1267,2022,4,18,17
1268,2022,4,18,14
1269,2022,4,18,21
1270,2022,4,18,14
1271,2022,4,18,18
1272,2022,4,25,11
1273,2022,4,25,21
1274,2022,4,25,14
1275,2022,4,25,19
1276,2022,4,25,13
1277,2022,4,25,14
1278,2022,4,25,18
1279,2022,4,25,18
1280,2022,4,25,11
1281,2022,4,25,15
1282,2022,5,2,18
1283,2022,5,2,12
1284,2022,5,2,12
1285,2022,5,2,11
1286,2022,5,2,13
1287,2022,5,2,20
1288,2022,5,2,13
1289,2022,5,2,21
1290,2022,5,2,15
1291,2022,5,2,14
1292,2022,5,9,19
1293,2022,5,9,12
1294,2022,5,9,14
1295,2022,5,9,19
1296,2022,5,9,15
1297,2022,5,9,11
1298,2022,5,9,18
1299,2022,5,9,15
1300,2022,5,9,14
1301,2022,5,9,19
1302,2022,5,23,21
1303,2022,5,23,11
1304,2022,5,23,17
1305,2022,5,23,12
1306,2022,5,23,13
1307,2022,5,23,14
1308,2022,5,23,13
1309,2022,5,23,13
1310,2022,5,23,12
1311,2022,5,23,13
1312,2021,8,22,14
1313,2021,8,22,20
1314,2021,8,22,20
1315,2021,8,22,19
1316,2021,8,22,14
1317,2021,8,22,20
1318,2021,8,22,19
1319,2021,8,22,19
1320,2021,8,22,19
1321,2021,8,22,20
1322,2021,9,19,14
1323,2021,9,19,19
1324,2021,9,19,15
1325,2021,9,19,14
1326,2021,9,19,14
1327,2021,9,19,15
1328,2021,9,19,14
1329,2021,9,19,20
1330,2021,9,19,19
1331,2021,9,19,15
1332,2021,9,26,15
1333,2021,9,26,20
1334,2021,9,26,19
1335,2021,9,26,20
1336,2021,9,26,20
1337,2021,9,26,20
1338,2021,9,26,14
1339,2021,9,26,19
1340,2021,9,26,20
1341,2021,9,26,14
1342,2021,10,3,14
1343,2021,10,3,19
1344,2021,10,3,20
1345,2021,10,3,15
1346,2021,10,3,15
1347,2021,10,3,15
1348,2021,10,3,14
1349,2021,10,3,19
1350,2021,10,3,15
1351,2021,10,3,19
1352,2021,10,24,14
1353,2021,10,24,14
1354,2021,10,24,19
1355,2021,10,24,14
1356,2021,10,24,20
1357,2021,10,24,15
1358,2021,10,24,20
1359,2021,10,24,15
1360,2021,10,24,15
1361,2021,10,24,15
1362,2021,10,28,14
1363,2021,10,28,14
1364,2021,10,28,15
1365,2021,10,28,20
1366,2021,10,28,20
1367,2021,10,28,20
1368,2021,10,28,20
1369,2021,10,28,14
1370,2021,10,28,19
1371,2021,10,28,19
1372,2021,10,31,14
1373,2021,10,31,14
1374,2021,10,31,15
1375,2021,10,31,14
1376,2021,10,31,15
1377,2021,10,31,19
1378,2021,10,31,14
1379,2021,10,31,19
1380,2021,10,31,15
1381,2021,10,31,20
1382,2021,11,7,19
1383,2021,11,7,19
1384,2021,11,7,15
1385,2021,11,7,20
1386,2021,11,7,15
1387,2021,11,7,15
1388,2021,11,7,15
1389,2021,11,7,20
1390,2021,11,7,14
1391,2021,11,7,20
1392,2021,11,18,20
1393,2021,11,18,15
1394,2021,11,18,20
1395,2021,11,18,15
1396,2021,11,18,15
1397,2021,11,18,20
1398,2021,11,18,20
1399,2021,11,18,20
1400,2021,11,18,15
1401,2021,11,18,19
1402,2021,11,21,20
1403,2021,11,21,19
1404,2021,11,21,19
1405,2021,11,21,19
1406,2021,11,21,20
1407,2021,11,21,19
1408,2021,11,21,15
1409,2021,11,21,20
1410,2021,11,21,15
1411,2021,11,21,20
1412,2021,11,28,14
1413,2021,11,28,19
1414,2021,11,28,20
1415,2021,11,28,15
1416,2021,11,28,19
1417,2021,11,28,15
1418,2021,11,28,15
1419,2021,11,28,19
1420,2021,11,28,15
1421,2021,11,28,14
1422,2021,12,2,14
1423,2021,12,2,19
1424,2021,12,2,15
1425,2021,12,2,20
1426,2021,12,2,20
1427,2021,12,2,20
1428,2021,12,2,15
1429,2021,12,2,15
1430,2021,12,2,20
1431,2021,12,2,15
1432,2021,12,5,14
1433,2021,12,5,19
1434,2021,12,5,20
1435,2021,12,5,14
1436,2021,12,5,20
1437,2021,12,5,14
1438,2021,12,5,14
1439,2021,12,5,20
1440,2021,12,5,14
1441,2021,12,5,20
1442,2021,12,12,14
1443,2021,12,12,14
1444,2021,12,12,19
1445,2021,12,12,14
1446,2021,12,12,19
1447,2021,12,12,19
1448,2021,12,12,15
1449,2021,12,12,19
1450,2021,12,12,15
1451,2021,12,12,15
1452,2021,12,26,15
1453,2021,12,26,14
1454,2021,12,26,19
1455,2021,12,26,19
1456,2021,12,26,20
1457,2021,12,26,14
1458,2021,12,26,19
1459,2021,12,26,20
1460,2021,12,26,14
1461,2021,12,26,20
1462,2021,12,30,19
1463,2021,12,30,20
1464,2021,12,30,14
1465,2021,12,30,14
1466,2021,12,30,19
1467,2021,12,30,20
1468,2021,12,30,14
1469,2021,12,30,19
1470,2021,12,30,19
1471,2021,12,30,15
1472,2022,1,3,19
1473,2022,1,3,14
1474,2022,1,3,19
1475,2022,1,3,20
1476,2022,1,3,19
1477,2022,1,3,15
1478,2022,1,3,15
1479,2022,1,3,14
1480,2022,1,3,14
1481,2022,1,3,19
1482,2022,1,14,14
1483,2022,1,14,19
1484,2022,1,14,20
1485,2022,1,14,15
1486,2022,1,14,19
1487,2022,1,14,20
1488,2022,1,14,14
1489,2022,1,14,20
1490,2022,1,14,19
1491,2022,1,14,15
1492,2022,1,21,20
1493,2022,1,21,20
1494,2022,1,21,19
1495,2022,1,21,14
1496,2022,1,21,15
1497,2022,1,21,19
1498,2022,1,21,19
1499,2022,1,21,20
1500,2022,1,21,19
1501,2022,1,21,19
1502,2022,1,24,20
1503,2022,1,24,15
1504,2022,1,24,15
1505,2022,1,24,15
1506,2022,1,24,14
1507,2022,1,24,15
1508,2022,1,24,19
1509,2022,1,24,19
1510,2022,1,24,19
1511,2022,1,24,20
1512,2022,1,29,19
1513,2022,1,29,14
1514,2022,1,29,14
1515,2022,1,29,15
1516,2022,1,29,19
1517,2022,1,29,15
1518,2022,1,29,20
1519,2022,1,29,19
1520,2022,1,29,20
1521,2022,1,29,15
1522,2022,2,4,19
1523,2022,2,4,20
1524,2022,2,4,19
1525,2022,2,4,20
1526,2022,2,4,15
1527,2022,2,4,14
1528,2022,2,4,14
1529,2022,2,4,20
1530,2022,2,4,14
1531,2022,2,4,20
1532,2022,2,7,20
1533,2022,2,7,20
1534,2022,2,7,14
1535,2022,2,7,19
1536,2022,2,7,19
1537,2022,2,7,15
1538,2022,2,7,14
1539,2022,2,7,14
1540,2022,2,7,20
1541,2022,2,7,14
1542,2022,2,21,15
1543,2022,2,21,19
1544,2022,2,21,19
1545,2022,2,21,20
1546,2022,2,21,20
1547,2022,2,21,15
1548,2022,2,21,19
1549,2022,2,21,20
1550,2022,2,21,20
1551,2022,2,21,20
1552,2022,2,28,14
1553,2022,2,28,20
1554,2022,2,28,19
1555,2022,2,28,20
1556,2022,2,28,14
1557,2022,2,28,15
1558,2022,2,28,14
1559,2022,2,28,14
1560,2022,2,28,14
1561,2022,2,28,20
1562,2022,3,4,15
1563,2022,3,4,14
1564,2022,3,4,20
1565,2022,3,4,20
1566,2022,3,4,15
1567,2022,3,4,15
1568,2022,3,4,20
1569,2022,3,4,20
1570,2022,3,4,14
1571,2022,3,4,14
1572,2022,3,7,14
1573,2022,3,7,19
1574,2022,3,7,14
1575,2022,3,7,19
1576,2022,3,7,14
1577,2022,3,7,19
1578,2022,3,7,19
1579,2022,3,7,19
1580,2022,3,7,14
1581,2022,3,7,15
1582,2022,3,14,19
1583,2022,3,14,15
1584,2022,3,14,19
1585,2022,3,14,19
1586,2022,3,14,19
1587,2022,3,14,15
1588,2022,3,14,15
1589,2022,3,14,20
1590,2022,3,14,14
1591,2022,3,14,20
1592,2022,3,21,14
1593,2022,3,21,20
1594,2022,3,21,19
1595,2022,3,21,20
1596,2022,3,21,15
1597,2022,3,21,15
1598,2022,3,21,19
1599,2022,3,21,15
1600,2022,3,21,20
1601,2022,3,21,14
1602,2022,4,11,15
1603,2022,4,11,15
1604,2022,4,11,15
1605,2022,4,11,19
1606,2022,4,11,19
1607,2022,4,11,15
1608,2022,4,11,15
1609,2022,4,11,19
1610,2022,4,11,20
1611,2022,4,11,20
1612,2022,4,18,20
1613,2022,4,18,19
1614,2022,4,18,20
1615,2022,4,18,15
1616,2022,4,18,15
1617,2022,4,18,20
1618,2022,4,18,20
1619,2022,4,18,15
1620,2022,4,18,15
1621,2022,4,18,19
1622,2022,4,22,15
1623,2022,4,22,15
1624,2022,4,22,14
1625,2022,4,22,19
1626,2022,4,22,20
1627,2022,4,22,20
1628,2022,4,22,14
1629,2022,4,22,15
1630,2022,4,22,15
1631,2022,4,22,19
1632,2022,4,25,20
1633,2022,4,25,14
1634,2022,4,25,19
1635,2022,4,25,14
1636,2022,4,25,20
1637,2022,4,25,19
1638,2022,4,25,19
1639,2022,4,25,15
1640,2022,4,25,14
1641,2022,4,25,19
1642,2022,5,2,14
1643,2022,5,2,19
1644,2022,5,2,20
1645,2022,5,2,19
1646,2022,5,2,20
1647,2022,5,2,14
1648,2022,5,2,20
1649,2022,5,2,15
1650,2022,5,2,20
1651,2022,5,2,19
1652,2022,5,19,20
1653,2022,5,19,14
1654,2022,5,19,14
1655,2022,5,19,14
1656,2022,5,19,14
1657,2022,5,19,19
1658,2022,5,19,15
1659,2022,5,19,19
1660,2022,5,19,15
1661,2022,5,19,20
1662,2022,5,23,14
1663,2022,5,23,19
1664,2022,5,23,20
1665,2022,5,23,19
1666,2022,5,23,19
1667,2022,5,23,14
1668,2022,5,23,20
1669,2022,5,23,14
1670,2022,5,23,15
1671,2022,5,23,19
1672,2022,5,26,14
1673,2022,5,26,15
1674,2022,5,26,19
1675,2022,5,26,19
1676,2022,5,26,15
1677,2022,5,26,20
1678,2022,5,26,20
1679,2022,5,26,14
1680,2022,5,26,15
1681,2022,5,26,20
1682,2022,6,1,20
1683,2022,6,1,14
1684,2022,6,1,15
1685,2022,6,1,19
1686,2022,6,1,19
1687,2022,6,1,14
1688,2022,6,1,20
1689,2022,6,1,20
1690,2022,6,1,14
1691,2022,6,1,19
1692,2021,8,22,21
1693,2021,8,22,21
1694,2021,8,22,12
1695,2021,8,22,19
1696,2021,8,22,18
1697,2021,8,22,13
1698,2021,8,22,20
1699,2021,8,22,18
1700,2021,8,22,17
1701,2021,8,22,20
1702,2021,8,29,17
1703,2021,8,29,16
1704,2021,8,29,17
1705,2021,8,29,21
1706,2021,8,29,11
1707,2021,8,29,21
1708,2021,8,29,20
1709,2021,8,29,16
1710,2021,8,29,20
1711,2021,8,29,21
1712,2021,9,19,20
1713,2021,9,19,20
1714,2021,9,19,19
1715,2021,9,19,19
1716,2021,9,19,18
1717,2021,9,19,18
1718,2021,9,19,21
1719,2021,9,19,17
1720,2021,9,19,19
1721,2021,9,19,11
1722,2021,9,23,17
1723,2021,9,23,14
1724,2021,9,23,20
1725,2021,9,23,15
1726,2021,9,23,17
1727,2021,9,23,21
1728,2021,9,23,13
1729,2021,9,23,17
1730,2021,9,23,21
1731,2021,9,23,19
1732,2021,9,26,19
1733,2021,9,26,18
1734,2021,9,26,18
1735,2021,9,26,20
1736,2021,9,26,18
1737,2021,9,26,18
1738,2021,9,26,14
1739,2021,9,26,17
1740,2021,9,26,13
1741,2021,9,26,17
1742,2021,10,3,16
1743,2021,10,3,13
1744,2021,10,3,16
1745,2021,10,3,17
1746,2021,10,3,14
1747,2021,10,3,16
1748,2021,10,3,20
1749,2021,10,3,19
1750,2021,10,3,17
1751,2021,10,3,12
1752,2021,10,24,18
1753,2021,10,24,20
1754,2021,10,24,19
1755,2021,10,24,21
1756,2021,10,24,11
1757,2021,10,24,13
1758,2021,10,24,18
1759,2021,10,24,15
1760,2021,10,24,21
1761,2021,10,24,11
1762,2021,10,28,14
1763,2021,10,28,20
1764,2021,10,28,11
1765,2021,10,28,17
1766,2021,10,28,18
1767,2021,10,28,21
1768,2021,10,28,19
1769,2021,10,28,14
1770,2021,10,28,14
1771,2021,10,28,15
1772,2021,10,31,14
1773,2021,10,31,13
1774,2021,10,31,19
1775,2021,10,31,20
1776,2021,10,31,18
1777,2021,10,31,16
1778,2021,10,31,11
1779,2021,10,31,14
1780,2021,10,31,19
1781,2021,10,31,19
1782,2021,11,7,16
1783,2021,11,7,16
1784,2021,11,7,21
1785,2021,11,7,18
1786,2021,11,7,18
1787,2021,11,7,12
1788,2021,11,7,12
1789,2021,11,7,21
1790,2021,11,7,11
1791,2021,11,7,21
1792,2021,11,18,21
1793,2021,11,18,21
1794,2021,11,18,19
1795,2021,11,18,17
1796,2021,11,18,20
1797,2021,11,18,17
1798,2021,11,18,16
1799,2021,11,18,21
1800,2021,11,18,18
1801,2021,11,18,21
1802,2021,11,21,20
1803,2021,11,21,19
1804,2021,11,21,20
1805,2021,11,21,19
1806,2021,11,21,18
1807,2021,11,21,11
1808,2021,11,21,14
1809,2021,11,21,16
1810,2021,11,21,11
1811,2021,11,21,17
1812,2021,11,28,17
1813,2021,11,28,17
1814,2021,11,28,18
1815,2021,11,28,20
1816,2021,11,28,15
1817,2021,11,28,13
1818,2021,11,28,11
1819,2021,11,28,19
1820,2021,11,28,19
1821,2021,11,28,12
1822,2021,12,2,17
1823,2021,12,2,14
1824,2021,12,2,18
1825,2021,12,2,19
1826,2021,12,2,19
1827,2021,12,2,16
1828,2021,12,2,19
1829,2021,12,2,17
1830,2021,12,2,18
1831,2021,12,2,21
1832,2021,12,5,14
1833,2021,12,5,12
1834,2021,12,5,12
1835,2021,12,5,17
1836,2021,12,5,17
1837,2021,12,5,17
1838,2021,12,5,19
1839,2021,12,5,18
1840,2021,12,5,17
1841,2021,12,5,20
1842,2021,12,12,19
1843,2021,12,12,17
1844,2021,12,12,11
1845,2021,12,12,13
1846,2021,12,12,12
1847,2021,12,12,18
1848,2021,12,12,15
1849,2021,12,12,21
1850,2021,12,12,21
1851,2021,12,12,16
1852,2021,12,23,20
1853,2021,12,23,17
1854,2021,12,23,15
1855,2021,12,23,12
1856,2021,12,23,20
1857,2021,12,23,21
1858,2021,12,23,18
1859,2021,12,23,20
1860,2021,12,23,12
1861,2021,12,23,11
1862,2021,12,26,18
1863,2021,12,26,15
1864,2021,12,26,14
1865,2021,12,26,14
1866,2021,12,26,13
1867,2021,12,26,14
1868,2021,12,26,21
1869,2021,12,26,11
1870,2021,12,26,18
1871,2021,12,26,18
1872,2021,12,30,17
1873,2021,12,30,20
1874,2021,12,30,21
1875,2021,12,30,11
1876,2021,12,30,16
1877,2021,12,30,17
1878,2021,12,30,19
1879,2021,12,30,19
1880,2021,12,30,14
1881,2021,12,30,21
1882,2022,1,3,21
1883,2022,1,3,19
1884,2022,1,3,18
1885,2022,1,3,18
1886,2022,1,3,20
1887,2022,1,3,19
1888,2022,1,3,21
1889,2022,1,3,21
1890,2022,1,3,17
1891,2022,1,3,20
1892,2022,1,14,19
1893,2022,1,14,14
1894,2022,1,14,13
1895,2022,1,14,21
1896,2022,1,14,17
1897,2022,1,14,11
1898,2022,1,14,19
1899,2022,1,14,14
1900,2022,1,14,14
1901,2022,1,14,13
1902,2022,1,17,15
1903,2022,1,17,20
1904,2022,1,17,17
1905,2022,1,17,14
1906,2022,1,17,20
1907,2022,1,17,19
1908,2022,1,17,12
1909,2022,1,17,15
1910,2022,1,17,20
1911,2022,1,17,14
1912,2022,1,21,16
1913,2022,1,21,18
1914,2022,1,21,16
1915,2022,1,21,18
1916,2022,1,21,11
1917,2022,1,21,17
1918,2022,1,21,21
1919,2022,1,21,12
1920,2022,1,21,19
1921,2022,1,21,20
1922,2022,1,24,21
1923,2022,1,24,13
1924,2022,1,24,19
1925,2022,1,24,13
1926,2022,1,24,19
1927,2022,1,24,14
1928,2022,1,24,12
1929,2022,1,24,20
1930,2022,1,24,19
1931,2022,1,24,14
1932,2022,2,1,16
1933,2022,2,1,17
1934,2022,2,1,19
1935,2022,2,1,13
1936,2022,2,1,18
1937,2022,2,1,21
1938,2022,2,1,11
1939,2022,2,1,18
1940,2022,2,1,15
1941,2022,2,1,20
1942,2022,2,4,20
1943,2022,2,4,18
1944,2022,2,4,11
1945,2022,2,4,13
1946,2022,2,4,17
1947,2022,2,4,21
1948,2022,2,4,17
1949,2022,2,4,20
1950,2022,2,4,19
1951,2022,2,4,16
1952,2022,2,7,12
1953,2022,2,7,19
1954,2022,2,7,12
1955,2022,2,7,17
1956,2022,2,7,19
1957,2022,2,7,16
1958,2022,2,7,21
1959,2022,2,7,20
1960,2022,2,7,11
1961,2022,2,7,20
1962,2022,2,21,21
1963,2022,2,21,11
1964,2022,2,21,21
1965,2022,2,21,17
1966,2022,2,21,21
1967,2022,2,21,19
1968,2022,2,21,17
1969,2022,2,21,20
1970,2022,2,21,12
1971,2022,2,21,17
1972,2022,2,28,12
1973,2022,2,28,13
1974,2022,2,28,21
1975,2022,2,28,15
1976,2022,2,28,18
1977,2022,2,28,20
1978,2022,2,28,17
1979,2022,2,28,16
1980,2022,2,28,20
1981,2022,2,28,21
1982,2022,3,7,12
1983,2022,3,7,13
1984,2022,3,7,20
1985,2022,3,7,17
1986,2022,3,7,21
1987,2022,3,7,17
1988,2022,3,7,18
1989,2022,3,7,19
1990,2022,3,7,16
1991,2022,3,7,15
1992,2022,3,14,21
1993,2022,3,14,17
1994,2022,3,14,18
1995,2022,3,14,11
1996,2022,3,14,19
1997,2022,3,14,18
1998,2022,3,14,17
1999,2022,3,14,19
2000,2022,3,14,17
2001,2022,3,14,18
2002,2022,3,21,21
2003,2022,3,21,16
2004,2022,3,21,15
2005,2022,3,21,21
2006,2022,3,21,13
2007,2022,3,21,12
2008,2022,3,21,18
2009,2022,3,21,20
2010,2022,3,21,20
2011,2022,3,21,15
2012,2022,4,11,21
2013,2022,4,11,17
2014,2022,4,11,13
2015,2022,4,11,18
2016,2022,4,11,14
2017,2022,4,11,13
2018,2022,4,11,14
2019,2022,4,11,16
2020,2022,4,11,20
2021,2022,4,11,16
2022,2022,4,18,13
2023,2022,4,18,21
2024,2022,4,18,19
2025,2022,4,18,18
2026,2022,4,18,20
2027,2022,4,18,16
2028,2022,4,18,15
2029,2022,4,18,17
2030,2022,4,18,21
2031,2022,4,18,19
2032,2022,4,25,19
2033,2022,4,25,13
2034,2022,4,25,18
2035,2022,4,25,17
2036,2022,4,25,17
2037,2022,4,25,13
2038,2022,4,25,16
2039,2022,4,25,18
2040,2022,4,25,15
2041,2022,4,25,17
2042,2022,5,2,17
2043,2022,5,2,20
2044,2022,5,2,19
2045,2022,5,2,12
2046,2022,5,2,18
2047,2022,5,2,15
2048,2022,5,2,17
2049,2022,5,2,19
2050,2022,5,2,11
2051,2022,5,2,16
2052,2022,5,9,12
2053,2022,5,9,21
2054,2022,5,9,15
2055,2022,5,9,18
2056,2022,5,9,20
2057,2022,5,9,19
2058,2022,5,9,11
2059,2022,5,9,21
2060,2022,5,9,15
2061,2022,5,9,17
2062,2022,5,23,20
2063,2022,5,23,21
2064,2022,5,23,17
2065,2022,5,23,18
2066,2022,5,23,19
2067,2022,5,23,21
2068,2022,5,23,13
2069,2022,5,23,17
2070,2022,5,23,18
2071,2022,5,23,12
2072,2021,8,22,16
2073,2021,8,22,17
2074,2021,8,22,19
2075,2021,8,22,20
2076,2021,8,22,18
2077,2021,8,22,20
2078,2021,8,22,13
2079,2021,8,22,18
2080,2021,8,22,18
2081,2021,8,22,20
2082,2021,8,22,17
2083,2021,9,19,20
2084,2021,9,19,18
2085,2021,9,19,20
2086,2021,9,19,20
2087,2021,9,19,21
2088,2021,9,19,18
2089,2021,9,19,17
2090,2021,9,19,18
2091,2021,9,19,21
2092,2021,9,19,21
2093,2021,9,19,21
2094,2021,9,26,13
2095,2021,9,26,19
2096,2021,9,26,21
2097,2021,9,26,16
2098,2021,9,26,19
2099,2021,9,26,12
2100,2021,9,26,15
2101,2021,9,26,21
2102,2021,9,26,17
2103,2021,9,26,17
2104,2021,9,26,17
2105,2021,10,3,11
2106,2021,10,3,17
2107,2021,10,3,19
2108,2021,10,3,20
2109,2021,10,3,19
2110,2021,10,3,21
2111,2021,10,3,17
2112,2021,10,3,19
2113,2021,10,3,18
2114,2021,10,3,20
2115,2021,10,3,21
2116,2021,10,24,18
2117,2021,10,24,17
2118,2021,10,24,18
2119,2021,10,24,17
2120,2021,10,24,20
2121,2021,10,24,21
2122,2021,10,24,21
2123,2021,10,24,21
2124,2021,10,24,19
2125,2021,10,24,18
2126,2021,10,24,12
2127,2021,10,28,16
2128,2021,10,28,20
2129,2021,10,28,18
2130,2021,10,28,21
2131,2021,10,28,21
2132,2021,10,28,20
2133,2021,10,28,15
2134,2021,10,28,14
2135,2021,10,28,17
2136,2021,10,28,18
2137,2021,10,28,20
2138,2021,10,31,12
2139,2021,10,31,17
2140,2021,10,31,15
2141,2021,10,31,17
2142,2021,10,31,19
2143,2021,10,31,15
2144,2021,10,31,20
2145,2021,10,31,18
2146,2021,10,31,18
2147,2021,10,31,18
2148,2021,10,31,14
2149,2021,11,7,17
2150,2021,11,7,19
2151,2021,11,7,21
2152,2021,11,7,16
2153,2021,11,7,21
2154,2021,11,7,19
2155,2021,11,7,16
2156,2021,11,7,20
2157,2021,11,7,18
2158,2021,11,7,21
2159,2021,11,7,18
2160,2021,11,18,17
2161,2021,11,18,12
2162,2021,11,18,21
2163,2021,11,18,16
2164,2021,11,18,19
2165,2021,11,18,20
2166,2021,11,18,11
2167,2021,11,18,21
2168,2021,11,18,17
2169,2021,11,18,15
2170,2021,11,18,18
2171,2021,11,21,18
2172,2021,11,21,17
2173,2021,11,21,21
2174,2021,11,21,19
2175,2021,11,21,11
2176,2021,11,21,17
2177,2021,11,21,17
2178,2021,11,21,17
2179,2021,11,21,20
2180,2021,11,21,18
2181,2021,11,21,18
2182,2021,11,28,20
2183,2021,11,28,20
2184,2021,11,28,11
2185,2021,11,28,13
2186,2021,11,28,14
2187,2021,11,28,17
2188,2021,11,28,21
2189,2021,11,28,15
2190,2021,11,28,16
2191,2021,11,28,18
2192,2021,11,28,17
2193,2021,12,2,20
2194,2021,12,2,14
2195,2021,12,2,18
2196,2021,12,2,17
2197,2021,12,2,13
2198,2021,12,2,16
2199,2021,12,2,14
2200,2021,12,2,16
2201,2021,12,2,14
2202,2021,12,2,20
2203,2021,12,2,18
2204,2021,12,5,14
2205,2021,12,5,17
2206,2021,12,5,14
2207,2021,12,5,21
2208,2021,12,5,16
2209,2021,12,5,18
2210,2021,12,5,21
2211,2021,12,5,18
2212,2021,12,5,17
2213,2021,12,5,17
2214,2021,12,5,20
2215,2021,12,12,21
2216,2021,12,12,17
2217,2021,12,12,20
2218,2021,12,12,19
2219,2021,12,12,13
2220,2021,12,12,17
2221,2021,12,12,20
2222,2021,12,12,17
2223,2021,12,12,20
2224,2021,12,12,14
2225,2021,12,12,17
2226,2021,12,23,14
2227,2021,12,23,19
2228,2021,12,23,18
2229,2021,12,23,13
2230,2021,12,23,11
2231,2021,12,23,11
2232,2021,12,23,17
2233,2021,12,23,21
2234,2021,12,23,18
2235,2021,12,23,15
2236,2021,12,23,12
2237,2021,12,26,19
2238,2021,12,26,21
2239,2021,12,26,19
2240,2021,12,26,17
2241,2021,12,26,16
2242,2021,12,26,15
2243,2021,12,26,20
2244,2021,12,26,19
2245,2021,12,26,11
2246,2021,12,26,16
2247,2021,12,26,11
2248,2021,12,30,11
2249,2021,12,30,19
2250,2021,12,30,20
2251,2021,12,30,19
2252,2021,12,30,19
2253,2021,12,30,17
2254,2021,12,30,19
2255,2021,12,30,18
2256,2021,12,30,20
2257,2021,12,30,21
2258,2021,12,30,11
2259,2022,1,3,17
2260,2022,1,3,18
2261,2022,1,3,19
2262,2022,1,3,18
2263,2022,1,3,21
2264,2022,1,3,20
2265,2022,1,3,17
2266,2022,1,3,17
2267,2022,1,3,14
2268,2022,1,3,20
2269,2022,1,3,18
2270,2022,1,14,21
2271,2022,1,14,19
2272,2022,1,14,18
2273,2022,1,14,20
2274,2022,1,14,18
2275,2022,1,14,19
2276,2022,1,14,15
2277,2022,1,14,17
2278,2022,1,14,20
2279,2022,1,14,16
2280,2022,1,14,13
2281,2022,1,17,12
2282,2022,1,17,20
2283,2022,1,17,21
2284,2022,1,17,21
2285,2022,1,17,19
2286,2022,1,17,21
2287,2022,1,17,19
2288,2022,1,17,19
2289,2022,1,17,21
2290,2022,1,17,15
2291,2022,1,17,14
2292,2022,1,21,19
2293,2022,1,21,15
2294,2022,1,21,18
2295,2022,1,21,12
2296,2022,1,21,21
2297,2022,1,21,20
2298,2022,1,21,14
2299,2022,1,21,21
2300,2022,1,21,15
2301,2022,1,21,21
2302,2022,1,21,11
2303,2022,1,24,18
2304,2022,1,24,15
2305,2022,1,24,19
2306,2022,1,24,18
2307,2022,1,24,20
2308,2022,1,24,20
2309,2022,1,24,20
2310,2022,1,24,19
2311,2022,1,24,16
2312,2022,1,24,18
2313,2022,1,24,15
2314,2022,1,29,18
2315,2022,1,29,19
2316,2022,1,29,20
2317,2022,1,29,16
2318,2022,1,29,16
2319,2022,1,29,17
2320,2022,1,29,21
2321,2022,1,29,18
2322,2022,1,29,20
2323,2022,1,29,17
2324,2022,1,29,17
2325,2022,2,4,20
2326,2022,2,4,18
2327,2022,2,4,20
2328,2022,2,4,19
2329,2022,2,4,21
2330,2022,2,4,18
2331,2022,2,4,21
2332,2022,2,4,21
2333,2022,2,4,21
2334,2022,2,4,19
2335,2022,2,4,21
2336,2022,2,7,14
2337,2022,2,7,12
2338,2022,2,7,18
2339,2022,2,7,18
2340,2022,2,7,17
2341,2022,2,7,13
2342,2022,2,7,21
2343,2022,2,7,21
2344,2022,2,7,14
2345,2022,2,7,20
2346,2022,2,7,11
2347,2022,2,21,19
2348,2022,2,21,18
2349,2022,2,21,21
2350,2022,2,21,17
2351,2022,2,21,21
2352,2022,2,21,18
2353,2022,2,21,20
2354,2022,2,21,20
2355,2022,2,21,11
2356,2022,2,21,20
2357,2022,2,21,18
2358,2022,2,28,20
2359,2022,2,28,18
2360,2022,2,28,19
2361,2022,2,28,21
2362,2022,2,28,20
2363,2022,2,28,20
2364,2022,2,28,17
2365,2022,2,28,21
2366,2022,2,28,18
2367,2022,2,28,20
2368,2022,2,28,20
2369,2022,3,4,12
2370,2022,3,4,20
2371,2022,3,4,18
2372,2022,3,4,12
2373,2022,3,4,19
2374,2022,3,4,13
2375,2022,3,4,21
2376,2022,3,4,20
2377,2022,3,4,21
2378,2022,3,4,19
2379,2022,3,4,21
2380,2022,3,7,19
2381,2022,3,7,20
2382,2022,3,7,21
2383,2022,3,7,19
2384,2022,3,7,16
2385,2022,3,7,18
2386,2022,3,7,19
2387,2022,3,7,21
2388,2022,3,7,11
2389,2022,3,7,21
2390,2022,3,7,20
2391,2022,3,14,13
2392,2022,3,14,21
2393,2022,3,14,17
2394,2022,3,14,19
2395,2022,3,14,14
2396,2022,3,14,11
2397,2022,3,14,12
2398,2022,3,14,18
2399,2022,3,14,19
2400,2022,3,14,19
2401,2022,3,14,20
2402,2022,3,21,21
2403,2022,3,21,21
2404,2022,3,21,19
2405,2022,3,21,19
2406,2022,3,21,21
2407,2022,3,21,17
2408,2022,3,21,21
2409,2022,3,21,20
2410,2022,3,21,20
2411,2022,3,21,21
2412,2022,3,21,21
